0.105,-2.17E-06
0.106,-2.54E-06
0.107,-2.84E-06
0.108,-3.06E-06
0.109,-3.19E-06
0.11,-3.33E-06
0.111,-3.45E-06
0.112,-3.52E-06
0.113,-3.60E-06
0.114,-3.68E-06
0.115,-3.73E-06
0.116,-3.79E-06
0.117,-3.84E-06
0.118,-3.89E-06
0.119,-3.90E-06
0.12,-3.95E-06
0.121,-4.00E-06
0.122,-4.02E-06
0.123,-4.05E-06
0.124,-4.11E-06
0.125,-4.12E-06
0.126,-4.14E-06
0.127,-4.18E-06
0.128,-4.21E-06
0.129,-4.21E-06
0.13,-4.24E-06
0.131,-4.27E-06
0.132,-4.29E-06
0.133,-4.29E-06
0.134,-4.35E-06
0.135,-4.36E-06
0.136,-4.36E-06
0.137,-4.39E-06
0.138,-4.41E-06
0.139,-4.40E-06
0.14,-4.43E-06
0.141,-4.46E-06
0.142,-4.47E-06
0.143,-4.47E-06
0.144,-4.51E-06
0.145,-4.51E-06
0.146,-4.51E-06
0.147,-4.54E-06
0.148,-4.56E-06
0.149,-4.53E-06
0.15,-4.57E-06
0.151,-4.58E-06
0.152,-4.58E-06
0.153,-4.59E-06
0.154,-4.63E-06
0.155,-4.63E-06
0.156,-4.63E-06
0.157,-4.65E-06
0.158,-4.67E-06
0.159,-4.64E-06
0.16,-4.67E-06
0.161,-4.68E-06
0.162,-4.68E-06
0.163,-4.68E-06
0.164,-4.72E-06
0.165,-4.71E-06
0.166,-4.71E-06
0.167,-4.74E-06
0.168,-4.75E-06
0.169,-4.72E-06
0.17,-4.74E-06
0.171,-4.76E-06
0.172,-4.76E-06
0.173,-4.75E-06
0.174,-4.79E-06
0.175,-4.78E-06
0.176,-4.77E-06
0.177,-4.80E-06
0.178,-4.81E-06
0.179,-4.78E-06
0.18,-4.81E-06
0.181,-4.81E-06
0.182,-4.81E-06
0.183,-4.80E-06
0.184,-4.83E-06
0.185,-4.83E-06
0.186,-4.82E-06
0.187,-4.84E-06
0.188,-4.86E-06
0.189,-4.82E-06
0.19,-4.84E-06
0.191,-4.85E-06
0.192,-4.85E-06
0.193,-4.85E-06
0.194,-4.87E-06
0.195,-4.86E-06
0.196,-4.86E-06
0.197,-4.86E-06
0.198,-4.88E-06
0.199,-4.85E-06
0.2,-4.87E-06
0.201,-4.88E-06
0.202,-4.87E-06
0.203,-4.86E-06
0.204,-4.89E-06
0.205,-4.89E-06
0.206,-4.88E-06
0.207,-4.89E-06
0.208,-4.90E-06
0.209,-4.87E-06
0.21,-4.88E-06
0.211,-4.89E-06
0.212,-4.88E-06
0.213,-4.87E-06
0.214,-4.90E-06
0.215,-4.89E-06
0.216,-4.87E-06
0.217,-4.89E-06
0.218,-4.90E-06
0.219,-4.87E-06
0.22,-4.88E-06
0.221,-4.88E-06
0.222,-4.87E-06
0.223,-4.86E-06
0.224,-4.89E-06
0.225,-4.88E-06
0.226,-4.86E-06
0.227,-4.88E-06
0.228,-4.89E-06
0.229,-4.85E-06
0.23,-4.87E-06
0.231,-4.88E-06
0.232,-4.86E-06
0.233,-4.86E-06
0.234,-4.88E-06
0.235,-4.86E-06
0.236,-4.86E-06
0.237,-4.87E-06
0.238,-4.88E-06
0.239,-4.84E-06
0.24,-4.86E-06
0.241,-4.87E-06
0.242,-4.86E-06
0.243,-4.85E-06
0.244,-4.88E-06
0.245,-4.86E-06
0.246,-4.85E-06
0.247,-4.86E-06
0.248,-4.87E-06
0.249,-4.83E-06
0.25,-4.85E-06
0.251,-4.85E-06
0.252,-4.85E-06
0.253,-4.83E-06
0.254,-4.86E-06
0.255,-4.84E-06
0.256,-4.83E-06
0.257,-4.85E-06
0.258,-4.85E-06
0.259,-4.81E-06
0.26,-4.84E-06
0.261,-4.83E-06
0.262,-4.83E-06
0.263,-4.82E-06
0.264,-4.84E-06
0.265,-4.83E-06
0.266,-4.81E-06
0.267,-4.82E-06
0.268,-4.83E-06
0.269,-4.80E-06
0.27,-4.82E-06
0.271,-4.82E-06
0.272,-4.80E-06
0.273,-4.79E-06
0.274,-4.82E-06
0.275,-4.81E-06
0.276,-4.80E-06
0.277,-4.80E-06
0.278,-4.81E-06
0.279,-4.77E-06
0.28,-4.79E-06
0.281,-4.80E-06
0.282,-4.78E-06
0.283,-4.77E-06
0.284,-4.79E-06
